idade,escolaridade,estado_civil,numero_filhos,renda_mensal,valor_emprestimo,taxa_juros_nominal,valor_garantia,PIB_regiao,taxa_desemprego,inflacao_mensal,trimestre_solicitacao,dia_util,renda_idade,divida_renda,taxa_juros_efetiva,score_credito,inadimplente
46,Pós,Divorciado,1,6031.71,1533.31,13.86,27710.59,,0.16,0.33,2,0,277.45866,0.5208886122373202,13.905738000000001,498,0
58,Pós,Casado,1,9797.37,9609.91,14.7,38737.97,2879285.91,0.14,0.6,3,1,568.24746,3.29129518718654,14.7882,619,0
36,Médio,Solteiro,1,6177.12,7596.76,7.95,22016.06,4512692.68,0.26,0.81,2,1,222.37632,1.8067079688954255,8.014395,459,0
25,Superior,Casado,0,4244.01,14966.65,16.13,47486.77,4059804.91,0.27,0.45,1,1,106.10025,1.1636173716707,16.202585,479,0
19,Superior,Solteiro,0,4450.01,7372.54,13.41,19580.68,1565367.45,0.18,0.42,1,1,84.55019,6.527507755857357,13.466322,522,0
37,Médio,Solteiro,1,24734.38,7430.84,19.37,9310.97,4809645.18,0.22,0.45,4,1,915.1720600000001,2.0845130851199647,19.457165,371,1
46,Superior,Divorciado,5,5164.61,13021.23,8.43,12300.53,2003929.23,0.27,0.44,2,1,237.57206,1.914668464520186,8.467092,593,0
39,Médio,Solteiro,0,7032.13,5458.8,8.32,47231.04,,0.24,0.47,4,0,274.25307000000004,2.383539507408446,8.359104,526,0
34,Fundamental,Casado,1,1461.62,6546.82,8.97,53696.25,1822956.84,0.27,0.53,3,0,49.69508,0.3453761752093536,9.017541000000001,577,1
29,Pós,Solteiro,0,2991.67,14866.07,14.21,26409.36,3916029.43,0.36,0.61,1,1,86.75843,1.3739907741473325,14.296681000000001,605,0
24,Superior,Solteiro,1,6709.37,2291.0,8.36,16181.61,3234152.47,0.07,0.35,3,1,161.02488,1.3089221022102626,8.38926,487,0
43,Superior,Divorciado,2,1865.5,7379.64,11.2,18896.24,3287208.61,0.46,0.49,4,1,80.2165,2.1370666963313365,11.254879999999998,575,1
44,Fundamental,Casado,0,6833.82,75.62,9.6,21556.53,3768809.33,0.41,0.51,3,1,300.68807999999996,3.245540186402066,9.64896,405,0
19,Fundamental,Solteiro,1,3180.92,22859.47,11.45,22184.21,,0.28,0.41,4,1,60.43748,0.9677337884176261,11.496944999999998,624,0
50,Superior,Divorciado,0,2643.05,8103.62,8.84,29114.28,2362323.66,0.36,0.56,4,1,132.1525,3.579082186513529,8.889504,518,0
40,Superior,Divorciado,0,3173.84,4789.12,6.72,26149.15,4699457.28,0.2,0.47,3,1,126.95360000000001,4.626473684374172,6.751583999999999,434,1
48,Médio,Casado,1,12289.78,14955.99,10.19,12137.49,3308288.93,0.15,0.69,4,1,589.90944,1.088432501928614,10.260310999999998,579,0
21,nan,Divorciado,0,6003.22,10136.74,21.47,12531.51,3918283.73,0.18,0.58,3,0,126.06762000000002,5.740124837690636,21.594526,582,0
21,Superior,Solteiro,0,2846.19,3770.97,16.7,28906.35,1616175.66,0.36,0.37,1,1,59.76999,0.36571532928333866,16.76179,388,0
33,Médio,Divorciado,0,7825.98,15971.55,15.88,18035.46,2446445.8,0.54,0.35,1,1,258.25734,3.7962337006734557,15.935580000000002,516,1
40,Fundamental,Casado,0,8085.62,12846.22,9.88,21156.42,4102131.39,0.47,0.69,2,1,323.4248,0.9096598616858272,9.948172,597,0
52,Pós,Casado,1,3909.7,15555.33,17.62,22212.42,2348924.33,0.47,0.54,3,0,203.3044,2.6045151093364813,17.715148000000003,552,0
42,Médio,Divorciado,0,8738.59,7212.19,7.55,16798.86,3903287.68,0.19,0.6,1,1,367.02078,1.1081775296281429,7.5953,593,0
32,Pós,Solteiro,0,8991.63,12847.04,6.94,23528.93,2964980.73,0.14,0.66,2,1,287.73215999999996,2.2211283122665044,6.985804,634,0
24,Médio,Divorciado,0,8191.06,27893.21,13.08,31097.74,4192170.24,0.23,0.43,1,0,196.58544,0.5445104006283962,13.136244,400,1
47,Superior,Casado,1,3280.49,22800.51,11.16,20646.36,3961603.96,0.14,0.55,1,0,154.18303,2.951991488997387,11.221380000000002,450,0
25,Médio,Divorciado,1,2422.53,13423.81,14.67,43733.1,2011118.1,0.29,0.53,4,1,60.563250000000004,2.177111187581746,14.747751000000001,549,0
51,Pós,Divorciado,1,1779.84,2729.0,9.1,48114.84,1599749.56,0.58,0.42,4,1,90.77184,1.0147761255240284,9.138219999999999,451,0
32,Pós,Solteiro,0,3316.59,12237.02,13.79,14434.48,2474651.96,0.22,0.43,2,0,106.13088,0.045266441157427,13.849296999999998,495,0
50,Superior,Divorciado,0,3941.49,18140.78,7.38,27020.37,2051285.8,0.12,0.55,4,1,197.0745,1.4261480309540722,7.420590000000001,587,1
41,Pós,Solteiro,1,4138.71,17342.4,16.05,19542.46,2414783.72,0.18,0.37,1,1,169.68711,1.704246255781691,16.109385,527,0
33,Superior,Divorciado,0,4777.52,9904.31,7.75,15042.23,1270388.02,0.12,0.45,2,1,157.65816000000004,0.36217362644968504,7.7848749999999995,542,0
29,Superior,Divorciado,1,13902.07,13760.46,13.96,21621.6,2815505.1,0.22,0.54,2,0,403.16003,4.948354243690809,14.035384000000002,660,1
31,Pós,Solteiro,0,4008.83,3132.12,12.99,7572.24,3670131.39,0.24,0.51,1,1,124.27372999999999,2.7039700211833857,13.056249000000001,566,0
39,Fundamental,Solteiro,1,4773.02,10437.06,9.43,32495.93,2391528.65,0.38,0.6,3,1,186.14778000000004,6.710199182324144,9.48658,661,0
35,Pós,Casado,1,1651.51,2021.63,8.51,33988.88,3734720.45,0.52,0.51,3,0,57.80285,2.728793208372306,8.553401000000001,651,0
29,Pós,Solteiro,0,18709.43,17227.96,9.45,24705.29,3674091.23,0.06,0.55,2,1,542.57347,0.48208102843117934,9.501975,502,1
33,Médio,Divorciado,0,2231.56,15250.17,12.77,35709.54,1293317.35,0.23,0.43,3,1,73.64148,4.393100253298022,12.824910999999998,479,0
35,Pós,Casado,3,3215.98,14368.48,17.83,15532.37,4258428.07,0.47,0.51,4,0,112.55930000000001,1.242729487375632,17.920933,574,0
18,Médio,Solteiro,1,7460.91,11262.4,8.77,5474.78,1436310.63,0.37,0.55,3,0,134.29638,1.6666049953886308,8.818235,635,0
39,Médio,Solteiro,1,5697.12,21604.45,13.79,17313.71,3026587.54,0.33,0.48,3,0,222.18768,1.8802331221703326,13.856191999999998,373,1
25,Pós,Casado,0,13172.83,7691.71,15.65,11984.52,4560041.93,0.41,0.33,1,1,329.32075,2.806555707639705,15.701645000000001,549,0
23,Superior,Divorciado,0,7570.45,6998.29,11.98,22143.73,4664727.87,0.4,0.61,2,1,174.12035,3.684627059669121,12.053078000000001,517,1
18,Fundamental,Divorciado,0,4680.82,14871.9,12.98,45256.38,2597469.42,0.37,0.65,3,1,84.25475999999999,1.2843102322829951,13.06437,474,1
18,Pós,Casado,1,9195.32,2789.38,14.84,25532.13,1000146.34,0.21,0.37,1,0,165.51575999999997,1.5372643664650163,14.894908000000001,448,0
21,Pós,Divorciado,0,9865.36,10324.77,7.53,19360.1,3279605.96,0.26,0.62,1,0,207.17256,0.7652500279733414,7.5766860000000005,551,0
27,Superior,Solteiro,1,3307.36,7071.68,7.74,38387.78,,0.24,0.62,1,1,89.29872,3.0360771755435363,7.787988,357,0
54,Médio,Divorciado,0,8758.83,9733.63,8.0,51330.8,3678296.12,0.2,0.52,2,1,472.97682,0.2277790525531758,8.0416,546,0
29,Superior,Solteiro,2,4301.17,12666.7,15.88,27501.41,1839318.39,0.56,0.41,2,1,124.73393,0.8300329603827962,15.945108000000001,659,0
36,Superior,Divorciado,1,4618.91,6183.97,11.82,15934.3,3156340.49,0.17,0.35,1,1,166.28076,4.31759757227438,11.86137,368,0
39,Médio,Solteiro,1,5354.86,34088.38,11.28,23425.95,3233330.17,0.35,0.58,4,0,208.83953999999997,3.8466554488551736,11.345424,565,0
36,Pós,Casado,0,3910.93,12480.05,12.2,23818.95,4025260.59,0.17,0.38,1,1,140.79348,0.7242784095037612,12.24636,585,0
34,Superior,Solteiro,1,3786.68,8876.33,9.46,20043.45,4389321.08,0.41,0.46,1,1,128.74712,0.41292714154498533,9.503516,548,0
23,Superior,Divorciado,2,8873.57,25504.08,15.38,41964.03,,0.27,0.69,2,1,204.09211,1.186063528098946,15.486122,559,0
49,Pós,Solteiro,0,1963.8,10439.08,7.31,33608.14,4447225.76,0.32,0.41,3,0,96.2262,3.2346327688298016,7.339970999999999,504,0
53,Pós,Divorciado,0,2599.37,3950.21,9.09,12372.66,4574916.91,0.41,0.52,2,0,137.76661,1.0539185268889681,9.137268,650,1
18,Fundamental,Divorciado,3,7367.55,11115.89,16.48,11711.02,2490378.42,0.26,0.56,1,1,132.6159,0.7479365453375932,16.572288,562,0
24,Superior,Solteiro,0,4704.43,3750.98,10.06,16865.46,2515972.71,0.04,0.58,4,1,112.90632000000001,0.7170089176116589,10.118348000000001,645,0
32,Fundamental,Divorciado,0,8909.8,5730.11,7.7,13399.55,2852585.03,0.05,0.5,1,1,285.11359999999996,0.7650270092930194,7.738499999999999,542,0
25,Médio,Casado,0,6092.17,6081.29,15.67,17434.06,3835026.13,0.21,0.49,3,1,152.30425,5.487881437760087,15.746782999999999,490,0
40,Pós,Divorciado,0,2207.86,2035.53,15.05,22011.93,1090572.99,0.18,0.25,3,1,88.3144,2.7496520239944386,15.087625,431,1
27,Pós,Casado,0,5103.6,10168.76,14.92,20146.39,2594028.77,0.21,0.28,2,1,137.7972,0.428768399773939,14.961775999999999,599,0
56,Fundamental,Casado,1,6773.2,6082.33,10.07,23995.59,1329162.66,0.15,0.42,4,1,379.2992,4.455046958163681,10.112294,584,0
46,Superior,Divorciado,0,5655.73,12038.02,6.62,18640.45,3618121.84,0.31,0.59,4,1,260.16357999999997,1.6024803934051486,6.659058,491,0
37,Médio,Casado,1,3710.92,2282.29,7.36,10960.19,2214824.69,0.37,0.54,3,1,137.30404000000001,1.8746202709172781,7.399744000000001,590,0
45,Superior,Casado,1,4169.85,8885.81,8.01,13586.17,1257483.21,0.41,0.51,1,1,187.64325000000002,3.1732833878806828,8.050851,490,0
46,Superior,Solteiro,3,3512.03,4875.62,9.81,13000.49,1435879.61,0.31,0.57,1,0,161.55338,0.16787015408673797,9.865917000000001,397,1
29,Fundamental,Casado,0,2219.15,8330.46,10.29,14806.91,4585648.3,0.09,0.55,2,1,64.35535,2.5576972842137304,10.346594999999999,509,1
26,Superior,Casado,0,2043.37,3038.72,10.81,26983.19,4399786.98,0.22,0.63,3,1,53.12762,1.0866097794620186,10.878103,392,1
35,Fundamental,Casado,1,6210.6,11261.67,19.94,18054.38,4007434.54,0.15,0.6,3,1,217.371,0.47444375776590203,20.05964,452,0
43,Pós,Casado,1,2913.54,9516.81,7.09,13837.78,2115749.17,0.16,0.45,4,1,125.28222,2.8905130103879224,7.121905,449,1
36,Pós,Casado,2,6942.1,9619.13,6.37,21058.13,2991267.81,0.1,0.54,2,1,249.91559999999998,0.718192957304574,6.4043980000000005,503,0
19,Pós,Divorciado,2,3439.08,4646.92,14.0,25472.91,4766188.0,0.43,0.61,4,1,65.34252000000001,3.9186731560036536,14.0854,501,0
26,Médio,Casado,0,2235.26,3496.34,6.43,25045.87,4486079.37,0.68,0.53,3,1,58.116760000000006,1.3730803043038629,6.464079,631,0
34,Médio,Divorciado,1,3847.71,14422.64,10.13,73356.81,3788104.78,0.51,0.56,2,1,130.82214000000002,1.0610548106931041,10.186728,640,0
34,nan,Divorciado,1,17268.25,2638.01,12.9,16364.19,4180762.69,0.33,0.44,4,0,587.1205,1.2086307913250676,12.95676,530,0
54,Fundamental,Divorciado,0,4640.76,22460.14,6.59,26561.52,1084654.78,0.15,0.37,1,0,250.60104,1.364510959193486,6.614383,612,0
21,nan,Solteiro,0,7241.04,26068.37,14.37,37561.02,3913660.34,0.4,0.42,2,1,152.06184,3.2267451596425207,14.430354,530,0
40,Pós,Solteiro,0,5438.63,7045.83,7.24,48161.71,2921308.5,0.28,0.62,3,1,217.5452,0.1332734729686432,7.2848880000000005,478,0
49,Superior,Divorciado,0,2115.15,14866.3,7.7,19431.39,1755689.46,0.48,0.47,3,1,103.64235000000002,1.6485193262446354,7.73619,408,0
57,Superior,Solteiro,0,11723.82,8742.29,10.04,8962.17,4834497.51,0.51,0.45,1,1,668.25774,2.9734465858812897,10.08518,580,0
30,nan,Casado,3,4235.71,8824.38,12.38,18884.32,4480693.17,0.27,0.5,2,1,127.07130000000001,1.560940972477219,12.441899999999999,626,1
39,Pós,Divorciado,0,2238.79,11735.19,11.81,26304.41,4370249.95,0.62,0.48,2,1,87.31281,1.9047194904243192,11.866688,637,0
40,Fundamental,Divorciado,2,3614.32,22743.21,9.48,82590.84,2635459.44,0.02,0.32,2,1,144.5728,0.8695739420511439,9.510336,699,0
36,Superior,Divorciado,1,4342.71,4339.56,12.64,11001.8,1889125.13,0.09,0.56,2,0,156.33756,0.5730822763574706,12.710784000000002,525,0
34,Pós,Solteiro,1,7705.49,14420.29,10.25,21432.22,3612964.55,0.35,0.51,2,1,261.98666000000003,0.5719244754031748,10.302275000000002,448,1
39,Médio,Solteiro,0,3266.72,10861.4,13.0,15688.42,2998764.37,0.09,0.57,4,0,127.40208,0.8992001521517561,13.074100000000001,621,1
18,Fundamental,Solteiro,0,23675.77,7077.31,14.51,34807.78,3701409.59,0.26,0.5,2,1,426.16386,0.8293508662999237,14.582549999999998,451,1
41,Pós,Casado,0,2800.91,4965.16,12.46,16176.16,2649842.09,0.43,0.51,3,0,114.83731,3.516342566042607,12.523546000000001,553,0
36,Superior,Solteiro,2,7095.36,6459.98,7.58,10237.71,4702739.96,0.1,0.5,1,1,255.43295999999998,1.8100604193349357,7.6179,655,0
32,Pós,Divorciado,0,1503.6,3118.19,9.9,7872.46,4834357.97,0.07,0.64,1,1,48.115199999999994,1.2616525473207076,9.96336,642,0
55,Fundamental,Solteiro,0,4563.21,3808.96,10.49,25068.85,4176508.17,0.02,0.48,4,0,250.97654999999997,1.0091797933644528,10.540351999999999,424,0
28,Superior,Solteiro,1,6126.27,651.43,7.65,22907.56,2197210.06,0.12,0.51,2,1,171.53556000000003,1.5646819629096178,7.689015000000001,709,1
30,Médio,Solteiro,3,2510.53,20703.29,11.14,28580.72,1648168.34,0.24,0.66,4,1,75.3159,0.7353935756184047,11.213524,640,0
54,Médio,Solteiro,1,12081.46,3354.84,9.88,23561.8,2753486.75,0.23,0.46,1,0,652.39884,2.2701292848107473,9.925448,365,1
26,Médio,Divorciado,2,6378.49,7142.69,6.87,25674.38,2767208.71,0.13,0.52,4,1,165.84074,0.8407758856410319,6.905724000000001,602,0
29,Pós,Solteiro,3,4061.94,15816.91,6.92,27758.35,4297475.74,0.64,0.41,4,1,117.79625999999999,2.5533005104346875,6.948372,483,0
33,Fundamental,Divorciado,0,6337.29,2070.29,10.39,14523.17,1083965.34,0.11,0.37,1,1,209.13057,0.21963810595666736,10.428443000000001,582,0
43,Médio,Solteiro,0,3442.7,2067.27,13.4,22026.25,1362570.86,0.23,0.44,3,1,148.0361,1.0684384955811264,13.45896,631,0
37,Superior,Casado,1,10413.18,4880.65,10.14,28401.81,2352969.48,0.27,0.41,1,1,385.28766,0.2778288638096073,10.181574000000001,441,0
22,Superior,Casado,0,9037.87,8281.31,13.07,13674.42,1486575.21,0.41,0.62,1,1,198.83314000000004,4.876841232709438,13.151034,532,0
29,Superior,Divorciado,0,6148.93,6568.15,10.51,9137.05,2525074.6,0.4,0.56,3,1,178.31897,1.2433638298098166,10.568856,638,0
28,Pós,Divorciado,1,7094.08,46247.24,8.5,26206.06,1847154.0,0.25,0.36,2,0,198.63424,0.7075062054201021,8.5306,800,0
34,Fundamental,Casado,0,2025.72,7413.53,5.23,20090.66,4929382.12,0.43,0.36,4,1,68.87448,3.165609554098444,5.2488280000000005,518,0
39,Fundamental,Casado,0,11850.99,10178.31,8.29,43019.0,3078486.21,0.11,0.51,1,1,462.18861,6.542949070121532,8.332279,406,0
39,Médio,Solteiro,2,4630.34,6124.34,10.64,30610.51,3520948.82,0.51,0.61,2,1,180.58326000000002,1.9841605236549813,10.704904,460,0
18,Fundamental,Casado,0,9090.88,6335.0,11.31,18794.38,4282712.86,0.07,0.42,3,1,163.63583999999997,1.6262521371212992,11.357502,734,0
45,Superior,Divorciado,2,7707.16,5200.93,6.79,11209.75,3048421.51,0.17,0.57,1,1,346.8222,1.75217883797088,6.828703,575,0
37,Superior,Divorciado,2,9007.64,29505.21,12.35,43180.53,2794789.27,0.31,0.7,1,0,333.28267999999997,1.2070478077585953,12.436449999999999,553,0
48,Pós,Casado,0,2621.08,19950.92,9.79,32562.79,3347409.94,0.1,0.62,1,1,125.81184,5.90430887748969,9.850698,774,0
39,Superior,Divorciado,2,2829.06,908.47,10.95,41937.44,1619356.05,0.45,0.68,3,0,110.33334,0.5483606844232719,11.024459999999998,449,1
46,Fundamental,Solteiro,3,18938.74,20214.65,12.66,35665.07,4247258.11,0.22,0.59,4,0,871.1820400000001,1.1122397840813985,12.734694000000001,616,0
39,Superior,Solteiro,0,1975.14,5905.74,5.45,11975.07,3543742.46,0.13,0.38,3,1,77.03046,3.9014783248405416,5.47071,490,0
48,Médio,Casado,1,2543.85,13377.2,14.36,27741.03,4739290.76,0.65,0.54,1,1,122.1048,1.071510886174294,14.437544,512,0
40,nan,Divorciado,0,5043.96,1831.92,13.86,35474.66,3996363.4,0.12,0.47,1,0,201.7584,0.5469750696601736,13.925142,491,1
34,Pós,Casado,2,5049.21,3436.96,11.43,23279.92,2159077.81,0.23,0.51,2,1,171.67314000000002,1.8438991032878014,11.488293,429,0
57,Fundamental,Divorciado,1,3554.57,30916.42,13.73,18735.14,4288906.0,0.39,0.49,2,1,202.61049,0.47713672276130936,13.797277,427,0
43,Superior,Divorciado,0,7112.77,10946.26,8.31,17454.65,1390308.12,0.27,0.69,3,1,305.84911,2.6035254574304396,8.367339,526,0
40,Superior,Divorciado,2,8444.33,757.0,10.17,15030.82,1467765.96,0.16,0.51,2,0,337.77320000000003,4.7423867951916385,10.221867000000001,503,0
22,Fundamental,Solteiro,0,4861.49,43868.62,9.78,20883.1,4602455.96,0.35,0.46,2,0,106.95277999999999,2.3730108278209725,9.824988,644,0
22,Fundamental,Divorciado,0,4183.51,6034.84,8.75,11776.52,1622557.43,0.4,0.57,2,1,92.03722,1.5086868913847642,8.799875,433,0
37,Médio,Solteiro,2,4849.56,10893.34,15.6,8838.43,1353378.72,0.21,0.52,4,0,179.43372000000002,1.7265053168104143,15.681120000000002,632,0
36,Fundamental,Divorciado,0,3646.72,10355.31,8.21,16728.89,4903697.21,0.61,0.52,4,0,131.28191999999999,2.161608459426435,8.252692000000001,560,0
28,Superior,Casado,1,1774.12,17169.49,13.8,16439.24,2650275.03,0.46,0.45,4,0,49.67536,0.7042147344372123,13.8621,504,0
36,Médio,Solteiro,1,5887.31,4776.91,9.64,67439.59,3981543.98,0.12,0.49,1,1,211.94316,2.0323579698604957,9.687236,575,0
50,Pós,Solteiro,1,7781.48,5999.88,7.49,43570.37,3991391.89,0.47,0.6,1,0,389.07399999999996,1.9910516493426398,7.534940000000001,573,0
41,Superior,Solteiro,0,4481.19,28322.08,5.62,19890.91,2119289.9,0.58,0.39,2,0,183.72879,6.546457059977336,5.641918,480,0
23,Pós,Casado,0,1262.63,9831.7,8.17,,1402663.43,0.24,0.6,1,1,29.040490000000002,1.495982214988955,8.21902,558,0
33,Pós,Solteiro,2,3487.61,5164.86,11.94,37267.39,1635372.64,0.2,0.44,1,1,115.09113,2.387953949227706,11.992536,524,0
26,Pós,Casado,1,8462.78,6882.06,6.7,21873.59,2603863.56,0.4,0.5,2,1,220.03228000000001,3.080032787269077,6.733499999999999,583,0
31,nan,Divorciado,0,2073.62,11244.79,10.82,20046.22,4827516.7,0.22,0.53,2,0,64.28222,1.8949627127331519,10.877346000000001,627,1
30,Pós,Divorciado,1,7461.64,5038.01,15.03,19407.59,2529256.12,0.42,0.48,3,1,223.8492,2.798240745449686,15.102143999999997,457,0
30,Superior,Casado,1,3762.17,22766.08,10.7,20490.3,4591681.53,0.25,0.49,4,1,112.86510000000001,1.6226642513705525,10.752429999999999,494,0
22,Pós,Solteiro,0,4859.71,5254.75,8.39,12600.83,4227215.65,0.44,0.42,2,1,106.91362,2.507825655828158,8.425238,550,0
33,Fundamental,Solteiro,0,3256.67,7972.41,15.61,39085.9,3150055.54,0.77,0.53,1,0,107.47011,2.4403212360222124,15.692733,660,0
29,Fundamental,Casado,2,2486.55,6834.2,10.23,19312.85,1443876.19,0.39,0.61,1,0,72.10995000000001,2.254374517766287,10.292403,447,0
18,Superior,Divorciado,0,11620.75,7264.82,14.16,41327.67,3889261.29,0.13,0.35,3,0,209.1735,0.320506806305777,14.209560000000002,610,0
55,Pós,Casado,0,8018.47,4409.28,16.65,37801.16,3774814.84,0.1,0.57,2,1,441.01585000000006,0.98543519781878,16.744905,374,1
45,Pós,Solteiro,1,7236.06,11594.94,12.23,27865.31,2852661.7,0.3,0.47,2,1,325.6227,2.9572568161377024,12.287481,635,0
31,Pós,Solteiro,2,8477.18,8431.94,7.17,40815.57,2901873.25,0.2,0.52,4,1,262.79258000000004,2.6299347452098174,7.2072840000000005,626,1
35,Fundamental,Solteiro,2,6645.06,9947.6,8.73,19860.89,1176812.09,0.12,0.47,4,1,232.5771,4.362545602036639,8.771030999999999,531,0
23,Pós,Solteiro,2,8660.08,25227.28,12.11,16681.12,2449057.77,0.15,0.5,4,1,199.18184000000002,1.8423586100610376,12.170549999999999,511,0
51,Pós,Divorciado,1,3299.94,2042.81,10.23,15933.04,2715774.36,0.04,0.39,4,1,168.29694,2.1087611479940733,10.269897,578,0
53,Superior,Divorciado,1,11233.01,4954.9,8.84,22829.9,1700690.71,0.21,0.69,3,0,595.34953,4.28163004333977,8.900996,623,0
36,Pós,Divorciado,0,10647.27,16103.89,11.95,31215.36,1806750.07,0.2,0.35,3,1,383.30172000000005,1.583805518878113,11.991825,343,1
45,Fundamental,Solteiro,0,6175.15,7561.33,6.65,26682.61,2074727.14,0.41,0.5,4,1,277.88174999999995,3.661592685817587,6.683249999999999,671,0
36,Pós,Solteiro,1,4134.84,9421.88,10.98,57450.22,3036652.83,0.13,0.38,4,1,148.85424,0.2324182157215755,11.021724,483,0
21,Fundamental,Solteiro,1,2358.74,5635.51,10.43,28370.47,1295298.32,0.36,0.54,2,1,49.533539999999995,3.082076606993237,10.486322000000001,749,0
30,nan,Casado,0,5637.49,4736.94,16.18,16726.22,2958541.43,0.23,0.33,1,1,169.1247,3.636442301779684,16.233394,513,0
36,Médio,Solteiro,1,13506.81,4616.64,14.5,23877.02,2435782.49,0.44,0.54,1,0,486.24516,1.3652883945354903,14.5783,411,1
30,Fundamental,Divorciado,0,2449.15,10752.2,16.11,34562.09,3060317.22,0.12,0.45,3,1,73.47449999999999,1.9385497017722046,16.182495,565,0
32,Médio,Divorciado,0,9052.94,36939.96,10.99,17385.28,3209780.08,0.18,0.47,1,1,289.69408000000004,1.5078300332321966,11.041653,583,0
34,Médio,Divorciado,2,3703.88,20899.79,11.06,16051.57,4325770.67,0.37,0.53,3,0,125.93192,1.061160774471568,11.118618000000001,524,0
34,Pós,Casado,2,3898.48,7050.93,8.58,39104.7,2471238.5,0.13,0.56,2,1,132.54832000000002,1.480387719453564,8.628048,378,0
35,Médio,Divorciado,0,2427.76,1103.25,12.31,32453.77,4318558.47,0.26,0.58,3,1,84.97160000000001,3.3227819663858833,12.381398,460,1
24,Superior,Casado,0,3129.11,18812.99,11.24,22443.58,1363458.33,0.49,0.39,2,1,75.09864,4.35490963090493,11.283836,701,0
27,Fundamental,Casado,1,7245.02,10098.41,8.76,17015.55,1104596.62,0.43,0.58,4,0,195.61554,2.121346045567782,8.810808,779,0
22,nan,Casado,0,7806.22,34040.17,7.33,19072.22,,0.25,0.52,1,0,171.73684,2.2889317652719527,7.3681160000000006,750,1
44,Médio,Solteiro,0,5661.9,12271.65,8.24,25555.13,3233404.7,0.39,0.62,4,1,249.12359999999995,1.7138825799053379,8.291088,549,0
18,Pós,Solteiro,0,3639.17,7470.24,6.01,31768.56,4148428.11,0.29,0.41,3,1,65.50506,3.5052102436039387,6.034641,651,0
46,Fundamental,Divorciado,0,2534.79,6304.93,10.82,36991.26,4855313.22,0.03,0.46,1,0,116.60034,2.5289737627747657,10.869772,589,0
48,Superior,Divorciado,1,5100.3,2726.35,11.75,24038.59,2074391.72,0.56,0.42,2,1,244.81439999999998,0.7470588415751211,11.79935,570,0
31,Pós,Casado,2,3948.25,8069.8,11.4,12050.89,2323331.02,0.47,0.56,3,1,122.39574999999999,0.9041809017024024,11.463840000000001,565,1
18,Médio,Solteiro,0,5578.69,16550.69,10.3,45417.03,2012485.67,0.29,0.58,1,1,100.41642,1.820025517439754,10.35974,613,0
31,Pós,Divorciado,0,4053.18,1400.56,7.31,39784.11,2246581.14,0.27,0.58,2,1,125.64858000000001,2.280184766409684,7.352398,530,1
34,Superior,Divorciado,1,4115.85,27366.2,11.9,35875.89,2579174.24,0.56,0.52,4,0,139.9389,2.0889973914802313,11.96188,585,0
24,Pós,Solteiro,1,5406.6,2247.94,14.8,43657.34,3459482.31,0.62,0.5,2,1,129.7584,1.2042643030969942,14.873999999999999,579,0
29,Superior,Casado,0,6071.22,4813.17,15.54,33224.44,3224088.61,0.31,0.62,4,1,176.06538,0.8838068813904343,15.636347999999998,612,1
50,Pós,Divorciado,0,10243.03,11384.8,7.33,23342.45,1231910.25,0.17,0.39,3,1,512.1515,0.9161555089401476,7.358587,468,0
41,Fundamental,Divorciado,0,4015.06,2122.71,5.98,12728.55,3107062.08,0.16,0.38,3,0,164.61746,1.699796601971502,6.002724000000001,500,0
