potencia_nominal,vazao_refrigerante,nivel_combustivel,temperatura,pressao,vibracao_x,vibracao_y,vibracao_z,fluxo_neutrons,temperatura_externa,umidade,pressao_atmosferica,ultima_manutencao,horas_operacao,falhas_passadas,pressao_temperatura,fluxo_neutrons_potencia,eficiencia_termica,falha
1042.31,,94.54,1000.0,16.892549005255013,,0.344,-0.135,1005.0,24.43,74.85,1004.89,53,5001.0,0,16.892549005255013,1047.52155,-48913.62,0
945.84,5002.94,87.13,1000.0,9.513183248236786,0.749,-1.187,1.097,1037.0,14.46,89.22,1008.45,309,4934.0,1,9.513183248236786,980.83608,-48920.12,0
887.16,5077.23,91.43,1000.0,5.230899815150469,0.059,-0.172,0.224,978.0,24.32,50.42,1020.64,214,4939.0,0,5.230899815150469,867.64248,-48919.72,0
1195.21,4969.06,98.2,1000.0,11.79363192195541,-0.238,0.426,-0.075,983.0,25.4,66.55,1013.81,212,4874.0,0,11.79363192195541,1174.89143,-48920.55,0
981.6,5142.78,99.53,1000.0,7.768231194081724,-0.044,1.014,-0.157,1009.0,27.68,88.29,1021.45,194,4885.0,3,7.768231194081724,990.4344,-48918.93,0
1075.31,5019.8,84.54,1000.0,25.98153658734078,0.079,-0.619,-0.033,1014.0,24.64,31.91,1000.83,145,4896.0,0,25.981536587340777,1090.3643399999999,-48914.96,0
856.22,4895.52,83.86,1000.0,10.044591374696255,-1.422,0.534,-0.726,984.0,22.11,46.77,996.13,220,4964.0,2,10.044591374696255,842.52048,-48913.42,0
994.24,4886.64,93.53,1000.0,13.826801419214583,0.246,-0.331,0.487,981.0,22.35,39.64,993.62,339,5025.0,1,13.826801419214583,975.3494400000001,-48913.810000000005,0
811.01,,88.29,1000.0,25.822133158062314,0.679,0.521,0.221,,25.01,66.51,1017.9,5,4913.0,0,25.822133158062314,832.09626,-48913.74,0
1002.18,,80.48,1000.0,10.611005837034552,-0.024,-0.52,-0.128,1024.0,24.09,40.65,1011.64,306,4942.0,0,10.611005837034552,1026.2323199999998,-48909.98,0
1185.61,5183.08,86.94,1000.0,9.987844559431808,-0.21,-0.115,-0.056,972.0,34.97,48.83,1014.16,201,5044.0,1,9.987844559431808,1152.41292,-48914.18,0
953.68,5244.54,96.13,1000.0,6.314649992242826,0.194,0.194,0.405,998.0,23.36,56.02,1014.73,36,5007.0,0,6.314649992242826,951.7726399999999,-48911.25,0
815.6,4666.26,95.95,1000.0,25.03485675040109,0.872,0.477,1.015,1005.0,21.16,33.23,992.38,206,5052.0,0,25.03485675040109,819.678,-48912.04,0
812.38,5226.59,89.89,1000.0,19.051587070377288,0.235,0.285,0.766,1014.0,30.43,47.81,1012.03,263,4994.0,1,19.051587070377288,823.7533199999999,-48912.090000000004,0
955.19,5412.08,89.45,1000.0,7.49637422036915,0.107,-0.215,0.093,995.0,25.01,43.55,1023.19,126,4956.0,0,7.49637422036915,950.4140500000001,-48911.54,0
864.01,5050.4,91.59,1000.0,9.53977874549108,-0.195,-0.251,-0.411,995.0,29.55,55.79,1023.87,239,5009.0,2,9.53977874549108,859.68995,-48914.08,0
809.34,5119.82,84.39,1000.0,23.54601871995591,-0.535,0.889,-0.767,1041.0,24.56,89.88,1005.95,70,4765.0,0,23.54601871995591,842.5229400000001,-48921.49,0
1102.49,5207.4,90.52,1000.0,13.167849647387287,0.012,0.139,0.061,1001.0,28.58,89.87,1006.61,305,5191.0,0,13.167849647387285,1103.59249,-48910.6,0
983.41,4944.9,80.22,1000.0,13.52234731927752,,-0.238,-0.392,1020.0,31.31,40.99,1017.26,227,4921.0,0,13.522347319277518,1003.0781999999999,-48906.99,0
915.7,5036.46,89.51,1000.0,15.330371676524088,-0.966,0.269,0.078,1012.0,32.13,72.97,1013.29,147,5066.0,0,15.330371676524088,926.6884,-48920.44,0
1160.03,,86.72,1000.0,17.97606629353232,-0.363,0.311,0.145,960.0,28.81,83.5,1000.39,357,5042.0,0,17.97606629353232,1113.6288,-48910.59,0
846.46,5027.73,93.5,1000.0,25.10685231984064,0.579,-0.677,0.358,1000.0,14.62,61.21,1008.63,70,5038.0,0,25.10685231984064,846.46,-48914.85,0
1182.37,5099.62,92.77,1000.0,19.095569293699103,-0.129,0.243,-0.586,1004.0,17.43,74.39,1020.09,217,4940.0,0,19.095569293699103,1187.09948,-48913.04,0
925.59,,87.62,1000.0,24.76797774418604,-1.228,-0.753,-0.444,969.0,26.51,54.89,1002.69,256,4984.0,0,24.76797774418604,896.8967100000001,-48909.21,0
1155.36,5213.08,80.15,1000.0,19.661971872717338,0.801,-0.322,-0.157,986.0,17.71,65.94,1032.25,279,5048.0,1,19.661971872717338,1139.18496,-48910.47,0
1041.18,4845.04,85.05,1000.0,3.2707809125599234,-0.446,-0.493,0.13,1027.0,19.58,57.68,1012.73,180,4990.0,1,3.2707809125599234,1069.29186,-48918.380000000005,0
1130.68,4893.48,92.67,1000.0,5.304058561916393,-0.235,-0.065,0.101,1020.0,29.5,48.13,1008.7,72,4999.0,1,5.304058561916393,1153.2936000000002,-48919.060000000005,0
1193.61,5379.1,81.45,1000.0,22.05506320679573,0.531,-0.219,1.289,982.0,21.68,38.82,1022.33,73,5075.0,2,22.05506320679573,1172.1250199999997,-48918.1,0
915.36,,82.15,1000.0,2.5138866944083915,-0.371,-0.1,-1.13,1007.0,22.16,47.5,1016.46,247,5183.0,0,2.5138866944083915,921.76752,-48917.23,0
1184.45,5040.01,92.94,1000.0,18.85904658004238,-0.985,-0.947,0.555,1019.0,23.02,82.85,1019.9,322,5073.0,0,18.85904658004238,1206.9545500000002,-48914.65,0
955.79,4986.6,95.12,1000.0,20.65472625014544,0.109,-0.038,0.529,964.0,31.07,84.09,996.82,213,4918.0,0,20.654726250145437,921.3815599999999,-48916.26,0
954.2,4835.66,86.43,1000.0,10.991406682107627,0.398,-0.551,-0.458,1007.0,31.31,81.68,1014.69,44,4995.0,0,10.991406682107627,960.8794,-48917.29,0
936.15,5324.71,89.79,1000.0,9.930405559501315,-0.235,1.142,-0.236,1048.0,36.68,47.53,1020.06,263,5003.0,2,9.930405559501315,981.0852,-48918.28,0
1016.56,,98.91,1000.0,6.97416406004265,-0.061,-0.2,0.881,1015.0,29.28,83.63,1014.88,276,5017.0,0,6.97416406004265,1031.8084,-48914.3,0
861.66,4774.54,98.91,1000.0,3.3593273307754132,-0.59,-0.129,-0.311,1000.0,32.89,39.58,1021.26,118,4965.0,0,3.3593273307754137,861.66,-48919.59,0
1021.48,4909.85,86.15,1000.0,17.544195527903295,-0.498,0.348,-0.303,1016.0,21.48,81.49,1028.1,54,5062.0,0,17.544195527903295,1037.82368,-48911.35,0
1016.68,4599.66,96.2,1000.0,4.151136178388048,-0.161,0.661,0.06,1039.0,17.96,46.48,1020.63,314,5037.0,0,4.151136178388048,1056.33052,-48914.33,0
1104.76,4869.74,91.88,1000.0,25.519551176810634,0.324,-0.589,0.256,1053.0,28.03,69.2,1013.54,301,5033.0,0,25.519551176810637,1163.31228,-48923.37,0
1133.46,4806.37,99.51,1000.0,8.899862110297482,0.049,0.287,0.499,1028.0,24.04,75.12,1029.63,118,4940.0,0,8.899862110297482,1165.1968800000002,-48912.85,0
976.18,5123.49,89.55,1000.0,18.861065980053816,0.51,0.483,0.52,980.0,33.34,34.65,1026.46,266,5122.0,2,18.861065980053816,956.6564,-48911.75,0
920.93,4865.32,95.49,1000.0,3.721023712385624,0.827,0.092,0.391,1091.0,23.08,47.35,1023.14,313,4972.0,0,3.721023712385624,1004.7346299999999,-48908.89,0
903.73,5177.56,95.36,1000.0,13.149376112607424,0.443,0.082,-0.954,1044.0,21.94,67.71,1008.17,181,5086.0,1,13.149376112607424,943.49412,-48919.030000000006,0
877.85,5279.7,89.95,1000.0,9.829276327613597,-0.795,-0.256,-0.021,999.0,23.52,66.03,1004.56,19,4963.0,0,9.829276327613597,876.97215,-48919.91,0
823.06,5156.24,95.91,1000.0,2.6179339258199104,-0.142,-0.161,0.332,969.0,24.79,83.21,1010.37,214,5106.0,0,2.6179339258199104,797.54514,-48912.0,0
936.98,4956.92,85.22,1000.0,15.490944674401494,0.438,-0.054,0.342,1031.0,25.16,68.96,1016.98,341,4943.0,0,15.490944674401494,966.02638,-48916.85,0
908.1,5028.22,82.45,1000.0,25.400819680947023,-0.06,-0.213,-0.355,930.0,25.75,42.26,1008.01,18,5094.0,0,25.400819680947023,844.533,-48913.07,0
1186.57,4695.0,88.5,1000.0,1.5596390924543209,-0.81,0.444,-0.511,,31.73,76.91,1014.54,233,4928.0,0,1.5596390924543209,1146.22662,-48911.04,0
1023.08,4973.24,98.87,1000.0,8.422863345373562,-0.276,-0.436,-0.546,1007.0,19.24,87.49,1016.45,258,4924.0,0,8.422863345373562,1030.2415600000002,-48915.37,0
938.91,4827.91,90.01,1000.0,16.541298955295904,-1.136,0.428,0.233,995.0,29.43,69.03,1025.14,48,4997.0,0,16.541298955295904,934.2154499999999,-48914.28,0
1032.19,5138.87,92.71,1000.0,21.476268868256764,-0.139,0.664,0.504,998.0,28.5,57.95,1030.07,311,5022.0,0,21.476268868256764,1030.12562,-48920.09,0
855.68,5514.55,92.48,1000.0,6.9013602497050135,-0.342,0.185,0.071,1032.0,26.59,78.53,1013.34,12,4933.0,1,6.901360249705013,883.0617599999999,-48913.18,0
977.62,5099.96,82.65,1000.0,4.062251637361755,-0.18,-0.895,-0.535,1031.0,27.24,57.4,1005.21,90,4914.0,0,4.062251637361755,1007.92622,-48912.84,0
1050.49,4601.77,87.81,1000.0,1.397413536010629,0.591,0.306,0.09,1078.0,22.76,39.08,1021.06,346,5007.0,0,1.397413536010629,1132.42822,-48917.35,0
995.56,4927.75,94.14,1000.0,7.3841231363755995,-0.666,-0.322,-0.476,1043.0,18.04,34.91,1006.51,262,4810.0,0,7.3841231363755995,1038.36908,-48914.18,0
960.71,5024.5,99.44,1000.0,4.08011415302675,-0.359,-0.264,-0.368,989.0,26.91,53.84,1002.15,318,4928.0,0,4.08011415302675,950.14219,-48913.11,0
1197.54,5017.47,83.36,1000.0,10.009868560195457,-0.571,0.181,-0.184,1057.0,22.62,72.62,1025.66,319,4933.0,1,10.009868560195457,1265.79978,-48912.08,0
1152.13,4853.84,88.21,1000.0,11.424084282226675,0.536,0.553,-0.399,987.0,27.9,71.72,1007.42,78,5003.0,0,11.424084282226675,1137.15231,-48920.04,0
1049.36,,81.9,1000.0,12.128499040400705,0.566,-0.831,-0.565,1004.0,23.4,61.91,1025.33,129,5071.0,0,12.128499040400705,1053.55744,-48919.75,0
1027.75,4751.5,84.85,1000.0,5.877532606849088,0.18,0.029,0.775,1031.0,29.27,56.26,1000.9,51,4975.0,1,5.877532606849087,1059.61025,-48920.12,0
1048.26,4811.02,87.54,1000.0,11.845241017758267,0.154,0.996,-0.944,999.0,30.3,69.68,1020.98,123,5050.0,0,11.845241017758267,1047.21174,-48917.58,0
880.52,5129.16,90.81,1000.0,1.4303470808110217,-0.6,-0.549,-0.296,982.0,29.62,87.6,1032.12,174,5018.0,0,1.4303470808110217,864.67064,-48929.91,0
958.06,4796.87,84.61,1000.0,7.847099281922843,0.1,-0.1,-0.108,972.0,31.27,47.34,999.85,204,5096.0,1,7.847099281922843,931.2343199999999,-48910.65,0
815.78,5107.64,84.55,1000.0,10.179970726099013,-0.561,-0.308,0.614,974.0,24.93,63.65,1018.81,116,4948.0,2,10.179970726099013,794.56972,-48911.74,0
990.22,4726.11,95.56,1000.0,5.323667043516448,0.021,0.352,0.147,1018.0,30.01,80.7,1008.62,43,5030.0,0,5.323667043516448,1008.0439600000001,-48921.2,0
1017.21,5352.97,99.25,1000.0,19.45398410416716,-0.172,-0.625,-0.141,1026.0,23.15,45.58,1003.72,310,5087.0,0,19.45398410416716,1043.6574600000001,-48916.68,0
891.1,4845.15,86.47,1000.0,7.109749856620168,-0.297,-0.785,-0.371,961.0,22.28,45.56,1043.68,276,5020.0,1,7.109749856620168,856.3471,-48912.12,0
1185.61,4955.27,93.76,1000.0,17.78652799075373,0.014,0.416,0.574,976.0,25.41,82.93,1002.16,303,4958.0,2,17.78652799075373,1157.15536,-48911.68,0
1163.78,5066.12,85.16,1000.0,12.021082167249268,0.339,0.119,-0.403,969.0,31.56,87.7,1018.41,347,4935.0,0,12.021082167249268,1127.70282,-48915.4,0
1088.86,4886.93,98.56,1000.0,12.125276120458787,,-0.593,0.106,975.0,23.99,71.08,1004.2,199,5139.0,0,12.125276120458787,1061.6385,-48907.34,0
1013.35,5028.68,93.46,1000.0,15.268976378130677,0.275,-0.034,-0.085,957.0,29.52,68.67,1014.4,355,5037.0,0,15.268976378130677,969.7759500000001,-48910.57,0
1147.99,5115.07,96.05,1000.0,3.192143140777459,1.139,-0.641,0.24,977.0,20.0,61.59,1014.01,97,4935.0,0,3.192143140777459,1121.58623,-48911.57,0
852.26,5192.12,80.99,1000.0,4.296236042635133,,0.461,0.786,1012.0,15.63,76.88,1019.1,213,5012.0,1,4.296236042635133,862.48712,-48908.48,0
1116.2,5158.3,91.97,1000.0,9.436626493140116,0.892,0.139,0.353,1010.0,22.58,87.93,1012.51,208,4917.0,1,9.436626493140116,1127.362,-48917.89,0
849.93,4965.64,90.55,1000.0,11.015186245874917,0.218,-0.357,-0.064,996.0,24.74,52.99,1012.82,360,4967.0,1,11.015186245874917,846.53028,-48920.32,0
1117.68,4970.67,85.86,1000.0,11.245149544125018,0.12,-0.29,0.838,1003.0,29.98,47.53,1016.49,176,4979.0,0,11.24514954412502,1121.03304,-48917.76,0
910.31,5469.82,85.25,1000.0,15.943480007259883,-0.084,-0.23,0.79,1069.0,23.84,88.4,1017.79,241,4911.0,0,15.943480007259883,973.1213899999999,-48919.64,0
1150.84,5189.98,91.6,1000.0,0.39835110972570853,0.15,-0.538,0.57,981.0,33.07,60.38,1022.45,269,4955.0,0,0.39835110972570853,1128.9740399999998,-48914.24,0
1177.62,4815.64,94.13,1000.0,26.81918507323214,0.216,0.67,0.141,1049.0,27.51,40.45,1008.75,123,5014.0,0,26.81918507323214,1235.3233799999998,-48918.05,0
859.52,5020.0,80.66,1000.0,6.568403325828061,-0.709,0.582,-0.386,973.0,23.84,82.86,999.98,3,5076.0,0,6.568403325828061,836.31296,-48913.88,0
985.07,4932.97,91.35,1000.0,8.019871769569468,0.35,-0.201,-1.183,1027.0,26.17,36.28,1005.28,343,5035.0,0,8.019871769569468,1011.66689,-48912.77,0
1192.39,4972.93,83.41,1000.0,23.045888988443338,-0.742,-0.157,0.106,1005.0,19.73,61.09,1017.88,279,4999.0,1,23.045888988443338,1198.3519500000002,-48917.91,0
993.36,4754.1,82.81,1000.0,1.1130903640808476,0.351,-0.561,0.387,1013.0,23.87,75.52,1001.34,119,5161.0,0,1.1130903640808476,1006.27368,-48914.48,0
1145.42,4917.62,92.46,1000.0,32.67498421870116,0.299,-0.08,-0.669,1032.0,24.11,82.75,1000.91,359,4950.0,0,32.67498421870116,1182.0734400000001,-48918.75,1
1035.49,5362.31,86.22,1000.0,2.8704422539231342,0.711,0.245,0.208,1025.0,25.97,34.92,1003.19,275,4890.0,0,2.8704422539231347,1061.37725,-48912.66,0
950.13,5115.82,88.82,1000.0,5.3760609423447665,-0.431,0.591,-0.223,944.0,23.54,70.69,1006.31,53,4902.0,1,5.3760609423447665,896.92272,-48923.07,0
914.31,4501.77,87.2,1000.0,7.860018131785568,-0.494,-0.448,0.255,981.0,27.33,78.48,1004.11,161,4984.0,0,7.860018131785569,896.9381099999999,-48913.3,0
881.29,5243.34,92.97,1000.0,11.399391214040312,0.554,-0.842,-0.308,1031.0,16.96,67.41,1013.57,22,5134.0,1,11.399391214040314,908.60999,-48916.560000000005,0
1104.72,5217.93,89.4,1000.0,12.822573419001731,-0.537,-0.504,-0.363,1020.0,30.52,45.36,1011.63,78,5130.0,3,12.822573419001731,1126.8144000000002,-48918.79,0
954.62,4928.14,99.27,1000.0,4.988871303585707,-0.587,0.278,-0.031,995.0,24.89,70.84,1018.64,71,4990.0,0,4.988871303585707,949.8469,-48920.35,0
1004.51,5143.45,87.05,1000.0,4.149579813439992,0.104,-0.022,-0.588,1035.0,28.82,84.34,1005.69,323,5166.0,0,4.149579813439992,1039.66785,-48919.05,0
996.93,4828.12,94.81,1000.0,2.699065619982746,-0.023,0.496,0.481,1040.0,30.21,85.74,1020.19,253,4918.0,0,2.699065619982746,1036.8072,-48904.56,0
1030.91,4905.95,85.15,1000.0,8.170853441333195,0.078,0.021,0.01,959.0,25.92,72.7,1003.47,292,4899.0,0,8.170853441333195,988.64269,-48916.89,0
1146.23,5299.71,90.18,1000.0,23.929945201636436,0.269,0.808,-0.572,1043.0,29.34,43.62,1033.22,18,5067.0,2,23.929945201636436,1195.51789,-48915.59,0
1192.3,4945.65,91.05,1000.0,10.543177538563269,0.272,-0.793,-0.308,1013.0,26.8,43.24,998.62,285,5058.0,1,10.543177538563269,1207.7999,-48915.060000000005,0
963.03,4626.05,86.58,1000.0,18.024700532834476,-0.039,-1.245,0.295,1072.0,26.59,51.85,1013.34,205,5035.0,0,18.024700532834476,1032.36816,-48913.31,0
1131.01,4987.34,89.44,1000.0,6.889449497651299,0.024,0.677,-0.151,994.0,22.56,41.35,1016.83,152,5120.0,0,6.889449497651299,1124.2239399999999,-48915.76,0
1105.81,4984.28,85.59,1000.0,3.8787614323596924,-0.033,-0.398,0.355,979.0,31.04,44.11,1020.59,263,4976.0,1,3.8787614323596924,1082.58799,-48914.130000000005,0
1029.41,5239.67,80.12,1000.0,13.483855782270107,0.018,0.069,-0.498,971.0,25.55,43.29,995.42,145,5053.0,1,13.483855782270107,999.5571100000001,-48909.39,0
1182.42,5002.87,84.31,1000.0,19.709400485607432,,0.067,-0.14,1025.0,31.97,36.06,1001.05,12,5066.0,1,19.709400485607432,1211.9805,-48911.590000000004,0
880.19,4915.68,94.0,1000.0,22.68574157848968,0.378,0.163,-0.036,963.0,19.42,61.74,1011.58,315,4830.0,0,22.685741578489676,847.6229700000001,-48901.95,0
843.71,5209.01,95.42,1000.0,13.333210097269529,0.525,-0.237,1.113,1061.0,22.03,46.68,1007.03,344,5033.0,0,13.333210097269529,895.1763100000001,-48913.93,0
1141.58,5024.16,85.6,1000.0,8.85109023738547,0.319,-0.476,-0.364,969.0,19.49,89.67,1018.72,25,5033.0,0,8.85109023738547,1106.19102,-48919.0,0
975.66,4850.0,88.16,1000.0,5.108493643992327,0.28,-0.516,0.313,1034.0,30.44,55.16,1008.43,142,4865.0,1,5.108493643992327,1008.8324399999999,-48913.82,0
1138.79,5231.0,80.75,1000.0,15.747048872047074,-0.495,0.302,0.236,985.0,27.99,68.15,1019.8,301,4987.0,0,15.747048872047074,1121.70815,-48919.95,0
1157.24,5038.73,84.74,1000.0,8.605228750190822,-0.708,0.386,0.874,996.0,17.31,87.0,996.16,308,4904.0,0,8.605228750190822,1152.61104,-48910.06,0
824.98,5000.59,95.58,1000.0,20.444391582005725,0.415,-0.125,0.68,999.0,20.78,77.72,1025.0,226,5063.0,0,20.44439158200572,824.15502,-48915.25,0
1153.39,5035.58,92.12,1000.0,14.459067838965858,0.014,-0.298,-0.231,992.0,19.33,78.81,1028.89,298,5029.0,1,14.459067838965858,1144.16288,-48912.96000000001,0
979.33,4785.87,84.12,1000.0,20.99000390554629,0.085,0.284,-0.525,1058.0,30.14,86.23,1025.68,25,5085.0,1,20.99000390554629,1036.13114,-48921.66,0
1004.17,4894.47,85.15,1000.0,13.71673119216128,0.107,-0.741,-0.708,,31.04,80.8,1018.32,249,5023.0,2,13.71673119216128,1044.3368,-48919.9,0
1050.64,5000.72,96.34,1000.0,18.23151303280126,0.129,0.975,0.118,934.0,22.66,83.57,1001.18,85,5039.0,0,18.23151303280126,981.2977600000002,-48922.36,0
1170.55,4961.07,84.18,1000.0,8.856002540797709,0.323,0.226,0.507,1027.0,14.66,84.71,1011.02,91,5020.0,1,8.856002540797709,1202.15485,-48910.47,0
807.65,5254.49,86.68,1000.0,12.543476345809554,-0.048,-0.08,0.572,957.0,15.1,59.63,1009.59,106,4941.0,0,12.543476345809555,772.9210499999999,-48918.29,0
990.74,5043.48,93.29,1000.0,2.0998472499431777,-0.953,0.415,-0.131,969.0,31.55,39.6,1012.96,303,5115.0,0,2.0998472499431777,960.02706,-48915.8,0
1075.09,5170.98,91.22,1000.0,14.512562442249202,0.344,0.315,0.022,1028.0,31.18,79.89,1008.2,5,4893.0,0,14.512562442249202,1105.19252,-48907.5,0
1089.08,5001.88,89.22,1000.0,13.102570502641802,0.289,0.118,0.713,994.0,32.79,80.53,1015.7,62,5039.0,0,13.102570502641802,1082.5455200000001,-48916.85,0
1077.01,5211.26,97.99,1000.0,17.796664451545585,-0.647,-0.945,-0.382,1030.0,24.38,64.85,1003.99,264,5035.0,0,17.796664451545585,1109.3203,-48911.25,0
853.77,5079.51,84.39,1000.0,17.138601052076346,-0.583,0.205,-1.238,977.0,14.72,76.79,999.72,8,5080.0,1,17.138601052076346,834.13329,-48916.41,0
919.76,5002.68,94.83,1000.0,14.908463623465797,0.441,0.728,0.577,981.0,27.45,84.8,1017.13,105,4916.0,0,14.908463623465797,902.2845599999999,-48910.14,0
943.49,4997.34,83.18,1000.0,3.6235309187340197,0.56,-0.278,-0.58,1031.0,22.56,61.98,1018.43,46,5098.0,0,3.6235309187340197,972.73819,-48916.86,0
1121.77,4809.11,92.31,1000.0,22.911950715231225,-1.332,0.479,-0.145,930.0,33.86,61.72,1001.8,239,4935.0,0,22.911950715231228,1043.2461,-48909.35,0
911.5,5101.38,97.41,1000.0,2.0226938809838546,0.22,0.425,0.228,978.0,28.43,84.31,1015.13,90,5016.0,0,2.0226938809838546,891.447,-48908.97,0
884.28,4991.96,89.16,1000.0,19.126683199094828,-0.11,0.147,-0.231,1046.0,26.0,62.66,1024.88,290,4914.0,0,19.126683199094828,924.95688,-48921.7,0
1182.98,4899.6,94.49,1000.0,12.118201351662634,0.037,0.085,0.54,1051.0,23.02,79.11,1012.92,60,4836.0,1,12.118201351662634,1243.31198,-48911.83,0
803.55,5221.29,96.41,1000.0,19.578954909629704,0.066,0.28,1.336,1011.0,31.71,79.85,1019.43,100,4976.0,1,19.578954909629704,812.3890499999999,-48908.630000000005,0
1199.13,4749.96,82.72,1000.0,11.864413503388514,-0.381,0.208,-0.404,1034.0,21.42,49.13,995.89,205,4958.0,0,11.864413503388514,1239.9004200000002,-48916.87,0
1070.73,4915.5,94.12,1000.0,15.305227400900726,0.326,0.945,0.067,1020.0,18.07,89.85,1010.76,293,5074.0,2,15.305227400900726,1092.1446,-48918.84,0
1131.39,5205.54,98.4,1000.0,10.077974315019933,-0.344,0.483,0.002,1039.0,25.41,80.39,1010.77,147,5111.0,0,10.077974315019933,1175.5142100000003,-48922.3,0
917.85,5063.1,91.53,1000.0,17.501366488643857,0.374,0.354,0.156,954.0,30.44,74.03,1018.89,22,5058.0,0,17.501366488643857,875.6289,-48913.74,0
805.73,4990.43,83.72,1000.0,8.1231040819602,0.485,0.529,-0.302,1005.0,33.21,53.17,1014.36,23,4987.0,0,8.1231040819602,809.75865,-48916.07,0
1095.15,5050.2,82.54,1000.0,16.908586594385916,-0.436,0.354,-0.325,1017.0,17.13,39.99,1021.59,231,4847.0,0,16.908586594385916,1113.76755,-48915.58,0
1133.66,5035.88,85.19,1000.0,6.953691452400914,-0.424,-1.04,-0.313,952.0,31.36,50.45,1001.71,202,4985.0,0,6.953691452400914,1079.24432,-48915.65,0
1096.19,4696.67,82.07,1000.0,16.97545119695078,0.057,-0.058,-0.231,1035.0,24.69,35.37,1005.97,9,5119.0,1,16.97545119695078,1134.5566500000002,-48912.51,0
857.14,4930.15,90.27,1000.0,8.844590421139209,0.752,-0.31,-0.223,949.0,29.04,81.97,1021.26,244,5039.0,1,8.844590421139209,813.42586,-48912.07,0
1101.37,5323.3,81.39,1000.0,8.572412121471164,-0.296,0.164,-1.253,1063.0,17.86,75.9,1020.21,36,4919.0,0,8.572412121471164,1170.7563099999998,-48903.2,0
1107.57,4868.14,84.47,1000.0,19.376290922314336,-0.202,-0.278,0.044,1015.0,23.08,44.4,1006.86,354,5051.0,1,19.376290922314336,1124.18355,-48911.54,0
1063.42,4936.34,88.8,1000.0,19.444290488434564,0.161,0.296,-0.151,983.0,28.24,42.18,1010.92,13,4891.0,0,19.444290488434564,1045.34186,-48908.08,0
1106.45,4891.68,89.48,1000.0,16.264572816785442,0.328,-0.211,-0.359,1017.0,25.0,44.98,1007.88,191,4982.0,0,16.264572816785442,1125.2596500000002,-48914.93,0
1138.37,4982.6,91.31,1000.0,24.074044064741237,0.263,0.849,0.047,948.0,24.39,55.04,995.57,253,5076.0,0,24.074044064741237,1079.17476,-48912.68,0
1045.44,4883.38,94.11,1000.0,6.181607288720936,0.016,0.825,-0.003,927.0,23.31,59.32,1014.78,309,5017.0,0,6.181607288720937,969.12288,-48915.74,0
835.44,5097.35,80.94,1000.0,8.402430162800872,-0.153,-0.723,-0.199,978.0,25.03,34.98,1000.68,142,5030.0,0,8.402430162800872,817.06032,-48917.71,0
995.05,5039.46,81.61,1000.0,8.850762607918025,,0.161,0.004,1025.0,25.11,34.58,1011.25,134,5029.0,2,8.850762607918025,1019.92625,-48912.6,0
831.06,5154.71,81.22,1000.0,9.053037654765584,-1.6,-0.231,-0.291,959.0,19.34,50.95,1006.15,311,4899.0,0,9.053037654765584,796.9865399999999,-48914.09,0
963.02,4789.81,88.46,1000.0,9.457669919063534,0.935,0.126,-0.584,955.0,22.21,67.84,1009.97,151,5021.0,1,9.457669919063534,919.6841,-48923.51,0
962.84,4931.93,80.84,1000.0,16.390908191041508,-0.093,0.293,0.981,954.0,27.97,71.01,1031.93,226,5069.0,0,16.390908191041508,918.54936,-48909.43,0
826.4,4954.86,94.92,1000.0,8.428743282787558,0.091,-0.639,-0.248,947.0,24.34,70.71,994.9,343,5149.0,0,8.428743282787558,782.6007999999999,-48922.63,0
939.53,5091.13,84.46,1000.0,8.704696522408772,,-0.487,0.133,993.0,27.47,61.3,1034.73,129,5094.0,1,8.704696522408772,932.9532899999999,-48915.780000000006,0
844.4,4841.36,98.78,1000.0,13.788049307152503,-0.371,-0.425,1.298,994.0,24.17,87.45,1012.62,152,4882.0,0,13.788049307152503,839.3335999999999,-48916.32,0
1123.29,5183.13,89.73,1000.0,6.9532141625027855,1.166,-0.276,-0.207,1004.0,22.14,75.42,1019.39,279,4995.0,0,6.9532141625027855,1127.78316,-48918.17,0
